,interactor1,interactor2
22677,NP_459472.1,NP_460033.1
22678,NP_459596.1,NP_460033.1
22679,NP_460188.1,NP_462966.1
22680,NP_459197.1,NP_460188.1
22681,NP_460189.1,NP_460784.2
22682,NP_460189.1,NP_461149.1
22683,NP_460189.1,NP_462757.1
22684,NP_460189.1,NP_462993.1
22685,NP_460189.1,NP_461609.3
22686,NP_460176.1,NP_460189.1
22687,NP_460189.1,NP_462078.1
22688,NP_460207.1,NP_460449.1
22689,NP_460757.1,NP_463050.1
22690,NP_460756.1,NP_463421.1
22691,NP_460755.1,NP_462369.1
22692,NP_460755.1,NP_461940.1
22693,NP_459935.1,NP_460660.1
22694,NP_460583.1,NP_462825.1
22695,NP_460547.1,NP_462489.1
22696,NP_460486.1,NP_463231.1
22697,NP_460171.1,NP_460486.1
22698,NP_459948.1,NP_460423.1
22699,NP_460423.1,NP_461581.1
22700,NP_460423.1,NP_462155.1
22701,NP_460319.1,NP_460320.1
22702,NP_460273.1,NP_462788.3
22703,NP_459472.1,NP_460273.1
22704,NP_460273.1,NP_462296.1
22705,NP_460273.1,NP_461859.1
22706,NP_460776.1,NP_463414.1
22707,NP_460776.1,NP_463218.1
22708,NP_459472.1,NP_460776.1
22709,NP_460808.1,NP_461392.1
22710,NP_460945.1,NP_461405.1
22711,NP_460229.3,NP_461921.1
22712,NP_460229.3,NP_462777.3
22713,NP_460951.1,NP_462777.3
22714,NP_459073.1,NP_460951.1
22715,NP_460951.1,NP_463059.1
22716,NP_460951.1,NP_462134.1
22717,NP_459776.1,NP_461025.1
22718,NP_461329.1,NP_462022.1
22719,NP_461156.1,NP_461329.1
22720,NP_461092.1,NP_461329.1
22721,NP_460229.3,NP_461329.1
22722,NP_459461.1,NP_461329.1
22723,NP_460685.1,NP_461334.1
22724,NP_459237.1,NP_461334.1
22725,NP_460782.1,NP_461334.1
22726,NP_461334.1,NP_461891.2
22727,NP_461334.1,NP_462154.1
22728,NP_461134.1,NP_461390.1
22729,NP_459596.1,NP_461394.1
22730,NP_461401.1,NP_461403.1
22731,NP_460619.3,NP_461430.1
22732,NP_461430.1,NP_462369.1
22733,NP_461430.1,NP_462296.1
22734,NP_460229.3,NP_461430.1
22735,NP_461456.1,NP_462721.1
22736,NP_459224.1,NP_459514.1
22737,NP_459251.1,NP_459514.1
22738,NP_459138.1,NP_461363.1
22739,NP_459596.1,NP_461764.1
22740,NP_459472.1,NP_459596.1
22741,NP_459575.1,NP_461775.1
22742,NP_459596.1,NP_459597.1
22743,NP_459596.1,NP_461401.1
22744,NP_459616.1,NP_461973.2
22745,NP_459616.1,NP_462065.1
22746,NP_459083.1,NP_461241.1
22747,NP_460317.1,NP_461241.1
22748,NP_459251.1,NP_461343.1
22749,NP_460338.1,NP_462369.1
22750,NP_459251.1,NP_460338.1
22751,NP_460338.1,NP_461859.1
22752,NP_460335.1,NP_460336.1
22753,NP_459553.1,NP_461314.1
22754,NP_460311.1,NP_461218.1
22755,NP_459083.1,NP_460311.1
22756,NP_460311.1,NP_460317.1
22757,NP_459251.1,NP_460337.1
22758,NP_460336.1,NP_460337.1
22759,NP_459236.1,NP_459595.1
22760,NP_459595.1,NP_461227.1
22761,NP_459251.1,NP_459595.1
22762,NP_459083.1,NP_459595.1
22763,NP_459595.1,NP_460317.1
22764,NP_461230.1,NP_462330.1
22765,NP_461235.1,NP_462330.1
22766,NP_459472.1,NP_462588.1
22767,NP_459851.1,NP_462588.1
22768,NP_459941.1,NP_462588.1
22769,NP_460457.1,NP_462588.1
22770,NP_461156.1,NP_462588.1
22771,NP_459083.1,NP_462588.1
22772,NP_460317.1,NP_462588.1
22773,NP_460802.1,NP_462673.1
22774,NP_459596.1,NP_462673.1
22775,NP_459638.1,NP_462128.1
22776,NP_461903.1,NP_461904.1
22777,NP_462419.1,NP_462420.1
22778,NP_461585.1,NP_462200.1
22779,NP_460802.1,NP_461849.1
22780,NP_460049.1,NP_462825.1
22781,NP_460618.1,NP_461431.1
22782,NP_461208.1,NP_461431.1
22783,NP_459083.1,NP_462389.1
22784,NP_460317.1,NP_462389.1
22785,NP_459142.1,NP_463206.1
22786,NP_459755.1,NP_463421.1
22787,NP_459224.1,NP_461595.1
22788,NP_460180.1,NP_460640.1
22789,NP_459885.1,NP_462834.1
22790,NP_460004.1,NP_462834.1
22791,NP_459109.1,NP_462834.1
22792,NP_459945.3,NP_460551.1
22793,NP_461777.1,NP_461778.2
22794,NP_461778.2,NP_462058.1
22795,NP_459839.1,NP_461019.1
22796,NP_462400.1,NP_462418.1
22797,NP_459165.1,NP_462369.1
22798,NP_462369.1,NP_463017.1
22799,NP_459076.1,NP_459511.1
22800,NP_459618.1,NP_463421.1
22801,NP_459192.1,NP_461103.1
22802,NP_459608.1,NP_459935.1
22803,NP_459596.1,NP_459608.1
22804,NP_459682.1,NP_459776.1
22805,NP_462054.1,NP_462807.1
22806,NP_459402.1,NP_460304.1
22807,NP_459309.1,NP_459772.1
22808,NP_460770.1,NP_463421.1
22809,NP_459476.1,NP_462369.1
22810,NP_459638.1,NP_459851.1
22811,NP_460035.1,NP_462889.1
22812,NP_459679.1,NP_461749.1
22813,NP_459419.1,NP_460807.1
22814,NP_460807.1,NP_462295.1
22815,NP_460393.1,NP_460807.1
22816,NP_460798.1,NP_460807.1
22817,NP_459486.1,NP_459779.1
22818,NP_460046.1,NP_460191.1
22819,NP_459472.1,NP_460273.1
22820,NP_459776.1,NP_461025.1
22821,NP_459715.1,NP_461084.1
22822,NP_459476.1,NP_461234.1
22823,NP_459083.1,NP_459595.1
22824,NP_459595.1,NP_460317.1
22825,NP_460049.1,NP_462825.1
22826,NP_459382.1,NP_459616.1
22827,NP_459224.1,NP_460180.1
22828,NP_460180.1,NP_460640.1
22829,NP_459138.1,NP_461460.1
22830,NP_459109.1,NP_462834.1
22831,NP_459080.1,NP_459795.1
22832,NP_459795.1,NP_460320.1
22833,NP_461777.1,NP_461778.2
22834,NP_461778.2,NP_462058.1
22835,NP_459438.1,NP_459595.1
22836,NP_459142.1,NP_463206.1
22837,NP_459839.1,NP_461019.1
22838,NP_459608.1,NP_459935.1
22839,NP_460393.1,NP_460807.1
22840,NP_459963.1,NP_460094.1
22841,NP_459071.1,NP_461164.1
22842,NP_460770.1,NP_461399.3
22843,NP_459596.1,NP_459608.1
22844,NP_462054.1,NP_462807.1
22845,NP_459309.1,NP_459772.1
22846,NP_459479.1,NP_462373.1
22847,NP_459638.1,NP_459851.1
22848,NP_459076.1,NP_459511.1
22849,NP_459081.1,NP_462054.1
22850,NP_459945.3,NP_460551.1
22851,NP_459083.1,NP_459922.1
22852,NP_459922.1,NP_460317.1
22853,NP_459083.1,NP_459595.1
22854,NP_459595.1,NP_460317.1
22855,NP_459486.1,NP_459779.1
22856,NP_460035.1,NP_462889.1
22857,NP_460046.1,NP_460191.1
22858,NP_459472.1,NP_460273.1
22859,NP_462556.1,NP_462631.1
22860,NP_460877.1,NP_461751.1
22861,NP_461751.1,NP_462296.1
22862,NP_459445.1,NP_460257.1
22863,NP_459015.1,NP_460257.1
22864,NP_459720.1,NP_461921.1
22865,NP_461921.1,NP_463206.1
22866,NP_460930.1,NP_461847.1
22867,NP_462201.3,NP_462352.1
22868,NP_460685.1,NP_460686.1
22869,NP_459660.1,NP_462321.1
22870,NP_460856.1,NP_461603.1
22871,NP_459921.1,NP_459922.1
22872,NP_460256.1,NP_461986.1
22873,NP_459015.1,NP_460145.1
22874,NP_461577.1,NP_463206.1
22875,NP_459479.1,NP_462316.1
22876,NP_459494.1,NP_462316.1
22877,NP_459772.1,NP_462196.1
22878,NP_460930.1,NP_462196.1
22879,NP_460877.1,NP_462094.1
22880,NP_459013.1,NP_462059.1
22881,NP_461850.1,NP_463229.1
22882,NP_460155.1,NP_463358.3
22883,NP_459494.1,NP_461105.1
22884,NP_460164.1,NP_461412.1
22885,NP_460330.1,NP_463206.1
22886,NP_459725.1,NP_459726.1
22887,NP_459725.1,NP_460749.1
22888,NP_459726.1,NP_460748.1
22889,NP_459725.1,NP_459726.1
22890,NP_459725.1,NP_460749.1
22891,NP_459726.1,NP_460748.1
22892,NP_459725.1,NP_459727.1
22893,NP_459727.1,NP_460748.1
22894,NP_459725.1,NP_459727.1
22895,NP_459727.1,NP_460748.1
22896,NP_459726.1,NP_459727.1
22897,NP_459725.1,NP_459726.1
22898,NP_459725.1,NP_460749.1
22899,NP_459726.1,NP_460748.1
22900,NP_459444.1,NP_459922.1
22901,NP_463253.1,NP_463403.1
22902,NP_460770.1,NP_460771.1
22903,NP_460770.1,NP_460771.1
22904,NP_460770.1,NP_460771.1
22905,NP_459347.3,NP_462101.3
22906,NP_460877.1,NP_461750.1
22907,NP_460877.1,NP_461750.1
22908,NP_460143.1,NP_460914.1
22909,NP_460143.1,NP_460909.1
22910,NP_460143.1,NP_460909.1
22911,NP_460143.1,NP_460914.1
22912,NP_460143.1,NP_460914.1
22913,NP_460143.1,NP_460914.1
22914,NP_460143.1,NP_460914.1
22915,NP_460143.1,NP_460909.1
22916,NP_460143.1,NP_460909.1
22917,NP_460143.1,NP_460914.1
22918,NP_460380.1,NP_460383.1
22919,NP_460376.1,NP_460380.1
22920,NP_460364.1,NP_460380.1
22921,NP_460368.1,NP_460380.1
22922,NP_460361.1,NP_460380.1
22923,NP_460362.1,NP_460380.1
22924,NP_460361.1,NP_460363.1
22925,NP_460364.1,NP_460365.1
22926,NP_462091.1,NP_463151.1
22927,NP_462091.1,NP_463151.1
22928,NP_461815.1,NP_461866.1
22929,NP_459214.1,NP_462398.1
22930,NP_459214.1,NP_459248.1
22931,NP_459248.1,NP_462258.1
22932,NP_459229.1,NP_460044.1
22933,NP_459229.1,NP_459317.1
22934,NP_459229.1,NP_459974.1
22935,NP_459229.1,NP_460434.1
22936,NP_459229.1,NP_460490.1
22937,NP_459229.1,NP_460531.1
22938,NP_459229.1,NP_460946.1
22939,NP_459229.1,NP_461210.1
22940,NP_459229.1,NP_459317.1
22941,NP_459229.1,NP_459974.1
22942,NP_459229.1,NP_460434.1
22943,NP_459229.1,NP_460531.1
22944,NP_459229.1,NP_460946.1
22945,NP_459229.1,NP_461210.1
22946,NP_459229.1,NP_459248.1
22947,NP_459248.1,NP_460044.1
22948,NP_459229.1,NP_459248.1
22949,NP_459248.1,NP_460341.1
22950,NP_459248.1,NP_460342.1
22951,NP_459248.1,NP_462398.1
22952,NP_460356.1,NP_462232.1
22953,NP_460356.1,NP_462232.1
22954,NP_460380.1,NP_461082.1
22955,NP_461082.1,NP_461229.3
22956,NP_459726.1,NP_460748.1
22957,NP_459725.1,NP_460749.1
22958,NP_460748.1,NP_460749.1
22959,NP_461768.1,NP_461770.1
22960,NP_461769.1,NP_461770.1
22961,NP_461770.1,NP_461773.1
22962,NP_461773.1,NP_463150.1
22963,NP_461768.1,NP_461773.1
22964,NP_461770.1,NP_461773.1
22965,NP_461769.1,NP_461773.1
22966,NP_461770.1,NP_463150.1
22967,NP_461768.1,NP_461770.1
22968,NP_461769.1,NP_461770.1
22969,NP_461769.1,NP_463150.1
22970,NP_461768.1,NP_461769.1
22971,NP_461768.1,NP_463150.1
22972,NP_461773.1,NP_463150.1
22973,NP_461770.1,NP_463150.1
22974,NP_461769.1,NP_463150.1
22975,NP_461768.1,NP_463150.1
22976,NP_461772.2,NP_463150.1
22977,NP_461771.1,NP_463150.1
22978,NP_462722.1,NP_462723.1
22979,NP_462722.1,NP_462723.1
22980,NP_462722.1,NP_462723.1
22981,NP_459940.1,NP_459941.1
22982,NP_459940.1,NP_460457.1
22983,NP_459940.1,NP_461464.1
22984,NP_459940.1,NP_463171.1
22985,NP_459941.1,NP_460458.1
22986,NP_460457.1,NP_460458.1
22987,NP_459941.1,NP_460459.1
22988,NP_460457.1,NP_460459.1
22989,NP_459941.1,NP_463170.3
22990,NP_460457.1,NP_463170.3
22991,NP_459940.1,NP_459942.1
22992,NP_459940.1,NP_460456.1
22993,NP_459942.1,NP_460458.1
22994,NP_459942.1,NP_460459.1
22995,NP_462469.1,NP_463194.1
22996,NP_459017.1,NP_462469.1
22997,NP_459017.1,NP_462469.1
22998,NP_462469.1,NP_463194.1
22999,NP_459138.1,NP_460033.1
23000,NP_460872.1,NP_460873.1
23001,NP_460872.1,NP_460873.1
23002,NP_459776.1,NP_463119.1
23003,NP_459776.1,NP_460899.1
23004,NP_461607.1,NP_462472.1
23005,NP_461191.1,NP_463187.1
23006,NP_462713.1,NP_463187.1
23007,NP_461191.1,NP_463187.1
23008,NP_462713.1,NP_463187.1
23009,NP_461191.1,NP_462877.1
23010,NP_462713.1,NP_462877.1
23011,NP_461191.1,NP_463187.1
23012,NP_462713.1,NP_463187.1
23013,NP_461191.1,NP_463187.1
23014,NP_462713.1,NP_463187.1
23015,NP_462404.1,NP_462405.1
23016,NP_460874.1,NP_460878.1
23017,NP_460873.1,NP_460878.1
23018,NP_462939.1,NP_462940.1
23019,NP_459392.1,NP_459393.1
23020,NP_460200.1,NP_460201.1
23021,NP_460988.1,NP_460989.1
23022,NP_460988.1,NP_460989.1
23023,NP_462353.1,NP_462354.1
23024,NP_462353.1,NP_462355.1
23025,NP_462353.1,NP_462354.1
23026,NP_462353.1,NP_462355.1
23027,NP_459098.1,NP_459639.1
23028,NP_460877.1,NP_460878.1
23029,NP_460876.1,NP_460878.1
23030,NP_460878.1,NP_462478.1
23031,NP_460878.1,NP_463392.1
23032,NP_460877.1,NP_460878.1
23033,NP_460876.1,NP_460878.1
23034,NP_460878.1,NP_462478.1
23035,NP_460878.1,NP_463392.1
23036,NP_463193.1,NP_463194.1
23037,NP_460786.1,NP_461366.1
23038,NP_461366.1,NP_462585.1
23039,NP_462204.1,NP_462324.1
23040,NP_459141.1,NP_462324.1
23041,NP_460142.1,NP_460154.1
23042,NP_460142.1,NP_460926.1
23043,NP_460142.1,NP_460154.1
23044,NP_460915.1,NP_460926.1
23045,NP_460142.1,NP_460926.1
23046,NP_460915.1,NP_460926.1
23047,NP_460142.1,NP_460926.1
23048,NP_460142.1,NP_460926.1
23049,NP_460915.1,NP_460926.1
23050,NP_460142.1,NP_460154.1
23051,NP_460142.1,NP_460926.1
23052,NP_460142.1,NP_460926.1
23053,NP_460142.1,NP_460915.1
23054,NP_460142.1,NP_460155.1
23055,NP_463193.1,NP_463194.1
23056,NP_463193.1,NP_463194.1
23057,NP_459458.1,NP_459459.1
23058,NP_459459.1,NP_461496.1
23059,NP_460156.1,NP_460771.1
23060,NP_460770.1,NP_460771.1
23061,NP_461061.1,NP_461063.1
23062,NP_462232.1,NP_462313.1
23063,NP_462232.1,NP_462313.1
23064,NP_459447.1,NP_463039.1
23065,NP_462212.1,NP_462642.1
23066,NP_461455.1,NP_461615.1
23067,NP_461594.1,NP_461615.1
23068,NP_461573.1,NP_461574.1
23069,NP_460114.1,NP_460115.1
23070,NP_461219.1,NP_461220.1
23071,NP_461202.1,NP_461203.1
23072,NP_461202.1,NP_461203.1
23073,NP_461202.1,NP_461203.1
23074,NP_459018.1,NP_462469.1
23075,NP_462469.1,NP_463194.1
23076,NP_459017.1,NP_462469.1
23077,NP_463092.1,NP_463093.1
23078,NP_463093.1,NP_463095.1
23079,NP_463093.1,NP_463094.3
23080,NP_463092.1,NP_463094.3
23081,NP_463094.3,NP_463095.1
23082,NP_459401.1,NP_459470.1
23083,NP_459401.1,NP_461416.1
23084,NP_459401.1,NP_462301.1
23085,NP_459401.1,NP_459470.1
23086,NP_459401.1,NP_461416.1
23087,NP_459401.1,NP_462301.1
23088,NP_462310.1,NP_462339.1
23089,NP_462310.1,NP_462318.1
23090,NP_459921.1,NP_459922.1
23091,NP_459921.1,NP_459922.1
23092,NP_460173.1,NP_460448.1
23093,NP_460173.1,NP_460448.1
23094,NP_459214.1,NP_460044.1
23095,NP_460044.1,NP_462258.1
23096,NP_459214.1,NP_459317.1
23097,NP_459214.1,NP_459974.1
23098,NP_459214.1,NP_460434.1
23099,NP_459214.1,NP_460490.1
23100,NP_459214.1,NP_460531.1
23101,NP_459214.1,NP_460946.1
23102,NP_459214.1,NP_461210.1
23103,NP_459214.1,NP_463096.1
23104,NP_459214.1,NP_460044.1
23105,NP_460044.1,NP_462258.1
23106,NP_459214.1,NP_459317.1
23107,NP_459214.1,NP_459974.1
23108,NP_459214.1,NP_460434.1
23109,NP_459214.1,NP_460490.1
23110,NP_459214.1,NP_460531.1
23111,NP_459214.1,NP_460946.1
23112,NP_459214.1,NP_461210.1
23113,NP_459214.1,NP_459317.1
23114,NP_459214.1,NP_459974.1
23115,NP_459214.1,NP_460434.1
23116,NP_459214.1,NP_460531.1
23117,NP_459214.1,NP_460946.1
23118,NP_459214.1,NP_461210.1
23119,NP_461477.1,NP_461478.1
23120,NP_461477.1,NP_461478.1
23121,NP_461477.1,NP_461478.1
23122,NP_460044.1,NP_462324.1
23123,NP_459141.1,NP_460044.1
23124,NP_460044.1,NP_462324.1
23125,NP_459141.1,NP_460044.1
23126,NP_461607.1,NP_462472.1
23127,NP_461607.1,NP_462472.1
23128,NP_459230.1,NP_460044.1
23129,NP_459230.1,NP_460044.1
23130,NP_459230.1,NP_460044.1
23131,NP_461477.1,NP_461478.1
23132,NP_461473.1,NP_461478.1
23133,NP_461478.1,NP_462829.1
23134,NP_461477.1,NP_461478.1
23135,NP_461473.1,NP_461477.1
23136,NP_461478.1,NP_462829.1
23137,NP_459937.1,NP_460734.1
23138,NP_459937.1,NP_460187.3
23139,NP_459734.1,NP_460734.1
23140,NP_459734.1,NP_459937.1
23141,NP_462126.3,NP_463022.1
23142,NP_459444.1,NP_459445.1
23143,NP_459444.1,NP_459922.1
23144,NP_459444.1,NP_459922.1
23145,NP_459444.1,NP_459922.1
23146,NP_459444.1,NP_459922.1
23147,NP_459461.1,NP_459722.1
23148,NP_459591.1,NP_462330.1
23149,NP_460331.1,NP_462330.1
23150,NP_461381.1,NP_461394.1
23151,NP_460166.1,NP_460633.1
23152,NP_459948.1,NP_462074.1
23153,NP_461581.1,NP_462074.1
23154,NP_462074.1,NP_462155.1
23155,NP_462074.1,NP_462345.1
23156,NP_462074.1,NP_463252.1
23157,NP_461168.1,NP_462074.1
23158,NP_462074.1,NP_462214.1
23159,NP_462074.1,NP_462328.1
23160,NP_462074.1,NP_462255.1
23161,NP_462074.1,NP_463018.1
23162,NP_462074.1,NP_463255.1
23163,NP_462074.1,NP_462343.1
23164,NP_459447.1,NP_462074.1
23165,NP_462074.1,NP_463039.1
23166,NP_459447.1,NP_462074.1
23167,NP_462074.1,NP_463039.1
23168,NP_459751.1,NP_462074.1
23169,NP_461873.1,NP_462074.1
23170,NP_459808.1,NP_462074.1
23171,NP_459621.1,NP_462074.1
23172,NP_460793.1,NP_462074.1
23173,NP_460947.1,NP_462074.1
23174,NP_462074.1,NP_462550.1
23175,NP_459600.1,NP_462074.1
23176,NP_459956.1,NP_462074.1
23177,NP_462074.1,NP_462341.1
23178,NP_459948.1,NP_462074.1
23179,NP_461581.1,NP_462074.1
23180,NP_462074.1,NP_462155.1
23181,NP_462074.1,NP_463193.1
23182,NP_461026.1,NP_462074.1
23183,NP_460256.1,NP_462074.1
23184,NP_461591.1,NP_462074.1
23185,NP_459443.1,NP_462628.1
23186,NP_459606.1,NP_463021.1
23187,NP_459125.1,NP_462472.1
23188,NP_459048.1,NP_459536.1
23189,NP_459536.1,NP_462331.3
23190,NP_459536.1,NP_462628.1
23191,NP_459536.1,NP_462337.1
23192,NP_459536.1,NP_460305.1
23193,NP_459536.1,NP_462320.1
23194,NP_459536.1,NP_462341.1
23195,NP_459723.1,NP_459820.1
23196,NP_459723.1,NP_459948.1
23197,NP_459723.1,NP_461581.1
23198,NP_459723.1,NP_462155.1
23199,NP_459723.1,NP_463057.1
23200,NP_459723.1,NP_461433.1
23201,NP_459723.1,NP_459724.1
23202,NP_459723.1,NP_462340.1
23203,NP_459723.1,NP_463254.2
23204,NP_459723.1,NP_462345.1
23205,NP_459723.1,NP_459956.1
23206,NP_459723.1,NP_463255.1
23207,NP_459723.1,NP_461750.1
23208,NP_459723.1,NP_459948.1
23209,NP_459723.1,NP_461581.1
23210,NP_459723.1,NP_462155.1
23211,NP_459662.1,NP_459723.1
23212,NP_459723.1,NP_462850.1
23213,NP_459723.1,NP_462199.1
23214,NP_459723.1,NP_462708.3
23215,NP_459723.1,NP_462709.3
23216,NP_459315.1,NP_459723.1
23217,NP_459723.1,NP_461873.1
23218,NP_459723.1,NP_459808.1
23219,NP_459018.1,NP_459723.1
23220,NP_459723.1,NP_461591.1
23221,NP_459723.1,NP_462776.1
23222,NP_459600.1,NP_459723.1
23223,NP_459141.1,NP_462115.1
23224,NP_462115.1,NP_462322.1
23225,NP_462115.1,NP_462214.1
23226,NP_461603.1,NP_462115.1
23227,NP_462115.1,NP_463020.1
23228,NP_461113.1,NP_461925.1
23229,NP_461349.1,NP_461611.1
23230,NP_460906.1,NP_462124.1
23231,NP_459048.1,NP_460906.1
23232,NP_460906.1,NP_462340.1
23233,NP_460906.1,NP_462331.3
23234,NP_460906.1,NP_462322.1
23235,NP_460906.1,NP_462352.1
23236,NP_460906.1,NP_462254.1
23237,NP_460906.1,NP_463252.1
23238,NP_460906.1,NP_462628.1
23239,NP_460906.1,NP_462214.1
23240,NP_460906.1,NP_462325.1
23241,NP_460906.1,NP_462255.1
23242,NP_460906.1,NP_462341.1
23243,NP_460906.1,NP_461004.1
23244,NP_460906.1,NP_461603.1
23245,NP_459697.1,NP_459698.1
23246,NP_461500.1,NP_462835.1
23247,NP_459793.1,NP_461500.1
23248,NP_461500.1,NP_463227.1
23249,NP_459150.1,NP_461500.1
23250,NP_460710.1,NP_461500.1
23251,NP_461500.1,NP_461725.1
23252,NP_459651.1,NP_462516.3
23253,NP_460339.1,NP_462914.1
23254,NP_462124.1,NP_463017.1
23255,NP_462330.1,NP_463017.1
23256,NP_462337.1,NP_463017.1
23257,NP_462334.1,NP_463017.1
23258,NP_460197.1,NP_463055.1
23259,NP_459659.1,NP_459731.1
23260,NP_459012.1,NP_459195.1
23261,NP_459195.1,NP_461408.1
23262,NP_459195.1,NP_460315.1
23263,NP_459195.1,NP_459447.1
23264,NP_459195.1,NP_463039.1
23265,NP_459195.1,NP_459367.1
23266,NP_459141.1,NP_459800.1
23267,NP_459800.1,NP_461603.1
23268,NP_459018.1,NP_459800.1
23269,NP_459800.1,NP_461190.1
23270,NP_459800.1,NP_462712.1
23271,NP_460851.1,NP_463193.1
23272,NP_462628.1,NP_463298.1
23273,NP_461603.1,NP_463298.1
23274,NP_462337.1,NP_463298.1
23275,NP_462341.1,NP_463298.1
23276,NP_459621.1,NP_463298.1
23277,NP_460793.1,NP_463298.1
23278,NP_460947.1,NP_463298.1
23279,NP_462550.1,NP_463298.1
23280,NP_459394.1,NP_460303.1
23281,NP_459012.1,NP_460668.1
23282,NP_460668.1,NP_461408.1
23283,NP_460668.1,NP_461606.1
23284,NP_460668.1,NP_462331.3
23285,NP_460668.1,NP_462345.1
23286,NP_460668.1,NP_462336.1
23287,NP_460668.1,NP_462628.1
23288,NP_460668.1,NP_462333.1
23289,NP_460668.1,NP_462342.1
23290,NP_460668.1,NP_462337.1
23291,NP_460668.1,NP_463021.1
23292,NP_460668.1,NP_463020.1
23293,NP_460668.1,NP_463255.1
23294,NP_460668.1,NP_462332.1
23295,NP_460668.1,NP_462343.1
23296,NP_460668.1,NP_463019.1
23297,NP_447555.1,NP_460668.1
23298,NP_459683.1,NP_460668.1
23299,NP_459538.3,NP_460668.1
23300,NP_460668.1,NP_461873.1
23301,NP_460668.1,NP_462821.1
23302,NP_462089.1,NP_463021.1
23303,NP_462193.3,NP_462325.1
23304,NP_461490.1,NP_462202.3
23305,NP_460566.1,NP_462333.1
23306,NP_460566.1,NP_462255.1
23307,NP_460566.1,NP_460583.1
23308,NP_459132.1,NP_461606.1
23309,NP_459132.1,NP_462337.1
23310,NP_459132.1,NP_463193.1
23311,NP_459072.1,NP_462345.1
23312,NP_459952.1,NP_462582.1
23313,NP_459012.1,NP_459115.1
23314,NP_459115.1,NP_461408.1
23315,NP_459115.1,NP_461606.1
23316,NP_459115.1,NP_460315.1
23317,NP_459420.1,NP_462331.3
23318,NP_460845.1,NP_462174.1
23319,NP_459048.1,NP_462407.3
23320,NP_460243.1,NP_462628.1
23321,NP_459189.1,NP_463412.1
23322,NP_459189.1,NP_462332.1
23323,NP_459189.1,NP_459715.1
23324,NP_459189.1,NP_462338.1
23325,NP_461750.1,NP_461777.1
23326,NP_461750.1,NP_462058.1
23327,NP_459048.1,NP_461981.1
23328,NP_461606.1,NP_461981.1
23329,NP_461981.1,NP_462331.3
23330,NP_461981.1,NP_462322.1
23331,NP_461981.1,NP_462330.1
23332,NP_461981.1,NP_463252.1
23333,NP_461981.1,NP_462338.1
23334,NP_461981.1,NP_462628.1
23335,NP_461981.1,NP_462333.1
23336,NP_461981.1,NP_462214.1
23337,NP_460302.1,NP_461981.1
23338,NP_461603.1,NP_461981.1
23339,NP_461981.1,NP_462255.1
23340,NP_461981.1,NP_462343.1
23341,NP_461981.1,NP_462341.1
23342,NP_460300.3,NP_461981.1
23343,NP_459447.1,NP_461981.1
23344,NP_461981.1,NP_463039.1
23345,NP_461981.1,NP_462321.1
23346,NP_461981.1,NP_462254.1
23347,NP_461981.1,NP_462320.1
23348,NP_461981.1,NP_463019.1
23349,NP_459071.1,NP_459072.1
23350,NP_462088.1,NP_463021.1
23351,NP_461778.2,NP_462628.1
23352,NP_461750.1,NP_461778.2
23353,NP_461778.2,NP_463193.1
23354,NP_461311.1,NP_462310.1
23355,NP_461868.1,NP_461869.1
23356,NP_460256.1,NP_463017.1
23357,NP_462796.1,NP_462987.1
23358,NP_461975.3,NP_463023.1
23359,NP_461603.1,NP_461872.1
23360,NP_461777.1,NP_462062.1
23361,NP_462058.1,NP_462062.1
23362,NP_459500.1,NP_462319.1
23363,NP_459500.1,NP_463442.1
23364,NP_459500.1,NP_460305.1
23365,NP_459447.1,NP_459500.1
23366,NP_459500.1,NP_463039.1
23367,NP_459447.1,NP_459500.1
23368,NP_459500.1,NP_463039.1
23369,NP_459500.1,NP_460710.1
23370,NP_459500.1,NP_461725.1
23371,NP_462212.1,NP_463021.1
23372,NP_462200.1,NP_462980.1
23373,NP_460673.1,NP_462870.1
23374,NP_459948.1,NP_461332.1
23375,NP_461332.1,NP_461581.1
23376,NP_461332.1,NP_462155.1
23377,NP_461322.1,NP_461332.1
23378,NP_461329.1,NP_461332.1
23379,NP_461332.1,NP_462331.3
23380,NP_461332.1,NP_462628.1
23381,NP_459948.1,NP_461332.1
23382,NP_461332.1,NP_461581.1
23383,NP_461332.1,NP_462155.1
23384,NP_459122.1,NP_462748.1
23385,NP_462209.3,NP_462446.1
23386,NP_461583.1,NP_462446.1
23387,NP_462331.3,NP_462446.1
23388,NP_459956.1,NP_462446.1
23389,NP_462446.1,NP_462628.1
23390,NP_462333.1,NP_462446.1
23391,NP_462342.1,NP_462446.1
23392,NP_462214.1,NP_462446.1
23393,NP_460302.1,NP_462446.1
23394,NP_461603.1,NP_462446.1
23395,NP_462337.1,NP_462446.1
23396,NP_462255.1,NP_462446.1
23397,NP_462446.1,NP_463018.1
23398,NP_462446.1,NP_463255.1
23399,NP_462341.1,NP_462446.1
23400,NP_462446.1,NP_463019.1
23401,NP_459447.1,NP_462446.1
23402,NP_462446.1,NP_463039.1
23403,NP_460708.1,NP_462446.1
23404,NP_461170.1,NP_463359.1
23405,NP_462737.1,NP_463359.1
23406,NP_463193.1,NP_463359.1
23407,NP_463193.1,NP_463213.3
23408,NP_460642.1,NP_461051.1
23409,NP_460642.1,NP_462628.1
23410,NP_460642.1,NP_463021.1
23411,NP_460642.1,NP_461265.3
23412,NP_459820.1,NP_462359.1
